artist,album,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Word Count,Prop Unique Words,Avg Sentiment,Prop Lines Pos,Prop Lines Neu,Prop Lines Neg
Freestyle Fellowship,Innercity Griots,Shammy's,5AYafORq71PJLgzxnAxFJv,19,0.922,0.56,1,-8.006,1,0.252,3.12e-06,0.304,0.7120000000000001,94.046,258480,4,1993,427.0,0.7447306791569087,0.041822619047619046,0.25,0.5952380952380952,0.15476190476190477
Naughty By Nature,It's On/Hip Hop Hooray,Hip Hop Hooray - Pete Rock Remix,6QSjlK1kfcXdyKBNoxXMC5,10,0.706,0.8009999999999999,7,-7.017,1,0.203,0.0,0.318,0.76,99.197,273160,4,1993,392.0,0.6352040816326531,0.09058666666666668,0.2777777777777778,0.6111111111111112,0.1111111111111111
MC Ren,Shock Of The Hour,Mayday On The Front Line,47bSRMJxwdL5vZmLrLeuiP,20,0.755,0.963,11,-5.316,1,0.10099999999999999,0.00274,0.53,0.5379999999999999,93.198,266693,4,1993,340.0,0.6176470588235294,-0.18034153846153847,0.15384615384615385,0.4,0.4461538461538462
Snoop Dogg,Doggystyle,Tha Shiznit,5R1WTY85gge1Ggd5rTMUJK,59,0.769,0.691,4,-4.59,0,0.0563,0.0,0.298,0.6809999999999999,96.792,280600,4,1993,379.0,0.6306068601583114,-0.06047183098591548,0.2112676056338028,0.5211267605633803,0.2676056338028169
Onyx,Bacdafucup,Atak Of Da Bal-Hedz,6PC3PHdXMdNysJWpsC3Rkc,27,0.589,0.682,8,-9.404,1,0.27699999999999997,0.0,0.11800000000000001,0.871,202.363,191533,4,1993,382.0,0.6073298429319371,-0.22016301369863017,0.0958904109589041,0.3287671232876712,0.5753424657534246
Nas,Illmatic,Memory Lane (Sittin' in da Park),2W58HMaCbjcUfZnZaeHtcC,56,0.648,0.841,0,-4.322,1,0.212,0.0,0.136,0.624,89.564,248213,4,1994,426.0,0.6643192488262911,-0.05253658536585366,0.18292682926829268,0.5609756097560976,0.25609756097560976
The Notorious B.I.G.,Ready to Die (The Remaster),Everyday Struggle - 2005 Remaster,3bOvAqhaZNSWpGVIvHEx8B,57,0.912,0.721,1,-6.456,0,0.266,0.00148,0.12,0.444,96.139,319400,4,1994,7008.0,0.3463184931506849,-0.17750612244897956,0.3469387755102041,0.11224489795918367,0.5408163265306123
Redman,Dare Iz A Darkside,Noorotic,0PKQDdhr5gXAVgW3CQ5yPb,24,0.698,0.614,7,-9.524,1,0.35600000000000004,0.000978,0.301,0.619,87.444,212160,4,1994,402.0,0.7039800995024875,-0.09556617647058825,0.17647058823529413,0.39705882352941174,0.4264705882352941
Nas,Illmatic,The World Is Yours,7G3lxTsMfSx4yarMkfgnTC,60,0.6779999999999999,0.794,10,-6.186,0,0.14,1.68e-06,0.124,0.54,87.374,290573,4,1994,509.0,0.550098231827112,-0.01948089887640449,0.15730337078651685,0.6853932584269663,0.15730337078651685
Thug Life,Thug Life: Volume 1,Bury Me A G,4oDcVoJb3xYz5RDyBzkRJY,50,0.7440000000000001,0.8490000000000001,4,-8.061,0,0.326,0.0,0.251,0.621,97.995,298867,4,1994,560.0,0.41785714285714287,-0.1379758620689655,0.29310344827586204,0.20689655172413793,0.5
Common,Resurrection,I Used to Love H.E.R.,4TboAbE2pCUUB0fk6Q9rUU,52,0.74,0.445,1,-13.222000000000001,1,0.397,3.4e-05,0.424,0.593,91.745,278707,4,1994,487.0,0.5400410677618069,0.03789801980198019,0.36633663366336633,0.40594059405940597,0.22772277227722773
Gravediggaz,6 Feet Deep,1-800 Suicide,5ps5dkx2ifvBSnA8RP5qTS,16,0.711,0.616,4,-11.647,0,0.337,1.7e-05,0.0791,0.5479999999999999,168.38299999999998,257467,4,1994,349.0,0.7106017191977078,-0.2472774647887324,0.15492957746478872,0.323943661971831,0.5211267605633803
The Notorious B.I.G.,Ready to Die (The Remaster),Unbelievable - 2005 Remaster,4heC6SnTBxTZZDef4AIBOk,51,0.769,0.7909999999999999,6,-7.678999999999999,0,0.261,0.000642,0.258,0.768,182.949,223707,4,1994,25867.0,0.19364441179881703,0.09193534680753332,0.3605879650895728,0.43867707854846116,0.200734956361966
Nas,Illmatic,N.Y. State of Mind,0trHOzAhNpGCsGBEu7dOJo,63,0.665,0.91,6,-4.6819999999999995,0,0.223,0.0,0.22699999999999998,0.887,84.09899999999999,293973,4,1994,529.0,0.6862003780718336,-0.08257032967032968,0.23076923076923078,0.42857142857142855,0.34065934065934067
KMD,Black Bastards Deluxe Edition,What a Nigga Know?,6ZClQUx5QAuTuR2v2wx37F,36,0.747,0.894,1,-8.703,0,0.293,0.267,0.107,0.8490000000000001,102.48100000000001,206520,4,1994,386.0,0.5906735751295337,0.12508311688311688,0.33766233766233766,0.4805194805194805,0.18181818181818182
Gang Starr,Hard To Earn,Mass Appeal,3lGBvPUgO7MJltUnBlOpe9,60,0.8079999999999999,0.726,10,-8.435,0,0.252,0.276,0.129,0.616,96.12,221027,4,1994,338.0,0.5473372781065089,0.017952459016393443,0.39344262295081966,0.2786885245901639,0.32786885245901637
Smif-N-Wessun,Dah Shinin',Bucktown,5fyRqeycMofUoGmDis5Gu6,54,0.769,0.836,8,-4.15,1,0.244,0.0,0.182,0.6509999999999999,88.978,237720,4,1994,447.0,0.6174496644295302,0.07064878048780487,0.47560975609756095,0.3048780487804878,0.21951219512195122
Artifacts,Between A Rock And A Hard Place,Wrong Side of da Tracks,0yf6ORR6kV4iEn6T78XKbZ,50,0.861,0.56,1,-9.974,1,0.299,2.7000000000000002e-05,0.439,0.634,88.29899999999999,260200,4,1994,364.0,0.6208791208791209,-0.19259830508474574,0.13559322033898305,0.3559322033898305,0.5084745762711864
Bone Thugs-N-Harmony,Creepin on Ah Come Up,Foe Tha Love of $,1muLq1kBLWIT3pmNC2xl0g,60,0.772,0.695,7,-8.013,1,0.0735,0.0,0.42700000000000005,0.643,137.868,272440,1,1994,635.0,0.49606299212598426,-0.01296013986013986,0.16083916083916083,0.6433566433566433,0.1958041958041958
Nas,Illmatic,Life's a Bitch (feat. AZ & Olu Dara),2LhhnqrHPWvXYveZVHLKrd,58,0.775,0.7340000000000001,7,-5.41,1,0.215,0.0,0.304,0.342,90.001,210840,4,1994,295.0,0.7593220338983051,-0.005196296296296294,0.25925925925925924,0.5185185185185185,0.2222222222222222
KMD,Black Bastards Deluxe Edition,Sweet Premium Wine,047ldsPPTLwCptebeTrIzb,30,0.607,0.7340000000000001,9,-6.537999999999999,0,0.26,0.00703,0.11699999999999999,0.728,104.87299999999999,188947,4,1994,416.0,0.5144230769230769,0.16644157303370788,0.4943820224719101,0.3146067415730337,0.19101123595505617
Craig Mack,Flava In Ya Ear Remix,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",4JYUDRtPZuVNi7FAnbHyux,57,0.52,0.847,9,-5.3,1,0.42700000000000005,0.0,0.325,0.799,177.37099999999998,302013,4,1994,540.0,0.5722222222222222,-0.06082545454545455,0.17272727272727273,0.5363636363636364,0.2909090909090909
Digable Planets,Blowout Comb,Dog It,6Mbm86B4joMLyCncLCESCG,43,0.9009999999999999,0.361,11,-14.2,0,0.268,0.7040000000000001,0.0598,0.514,92.118,260693,4,1994,448.0,0.6450892857142857,0.07066516853932585,0.21348314606741572,0.6853932584269663,0.10112359550561797
Beastie Boys,Ill Communication,Sure Shot,21REQ1bCUWphT2QK3bLWYQ,56,0.6920000000000001,0.799,1,-7.9239999999999995,1,0.16399999999999998,0.0,0.301,0.5489999999999999,97.978,199667,4,1994,363.0,0.5619834710743802,0.07558142857142858,0.38571428571428573,0.4,0.21428571428571427
O.C.,Word...Life (Deluxe Edition),Time's Up,3kCeMR9l6jNQCt8jWHCy2B,49,0.664,0.621,2,-6.521,1,0.0671,0.0694,0.353,0.489,89.566,205613,4,1994,293.0,0.8054607508532423,-0.089242,0.1,0.6,0.3
Pete Rock & C.L. Smooth,The Main Ingredient,Carmel City,4fTcyCfuS1FU1u6Y4yH36u,31,0.789,0.77,11,-8.095,1,0.228,0.0047799999999999995,0.545,0.6940000000000001,92.09899999999999,232000,4,1994,282.0,0.7340425531914894,0.0992265306122449,0.30612244897959184,0.6122448979591837,0.08163265306122448
OutKast,Southernplayalisticadillacmuzik,"Git Up, Git Out (feat. Goodie Mob)",6XadDzmDVhtEQ1Itt5t8h8,51,0.843,0.578,4,-8.341000000000001,0,0.424,0.0,0.13699999999999998,0.5579999999999999,83.23,447027,4,1994,455.0,0.5384615384615384,-0.02911829268292683,0.12195121951219512,0.6829268292682927,0.1951219512195122
Mystikal,Mind Of Mystikal,Y'all Ain't Ready Yet,7EerdSbGALi2Zazu65ss1F,29,0.8640000000000001,0.696,11,-4.458,1,0.0667,0.0,0.11199999999999999,0.684,90.221,355400,4,1994,681.0,0.5580029368575624,-0.0956948275862069,0.31896551724137934,0.3017241379310345,0.3793103448275862
Nas,Illmatic,It Ain't Hard to Tell,2CPturRUlpvirYr7VpkXCV,59,0.69,0.7290000000000001,11,-5.819,0,0.221,0.0431,0.152,0.35700000000000004,91.376,202107,4,1994,237.0,0.7805907172995781,0.07392000000000001,0.45,0.325,0.225
Big L,Lifestylez Ov Da Poor & Dangerous,Put It On,6JI5wNWYdBw68GZjOMmgK5,62,0.711,0.62,11,-10.174,0,0.212,0.0,0.134,0.805,179.817,217627,4,1994,447.0,0.5838926174496645,-0.0062590361445783085,0.21686746987951808,0.5783132530120482,0.20481927710843373
Scarface,The Diary,No Tears,6kYTywTCfycHZcH0WdLyRy,49,0.88,0.818,1,-7.4270000000000005,1,0.359,0.0,0.713,0.726,81.93,146280,4,1994,266.0,0.6654135338345865,-0.23062352941176473,0.13725490196078433,0.39215686274509803,0.47058823529411764
UGK,Super Tight,"Front, Back & Side to Side",0z4Ryh7Qg9jKOQXzkUZLVK,46,0.818,0.633,2,-5.598,1,0.105,1.47e-05,0.0444,0.8029999999999999,150.0,313800,4,1994,447.0,0.46308724832214765,-0.06018433734939759,0.24096385542168675,0.4578313253012048,0.30120481927710846
The Roots,Do You Want More?!!!??!,The Lesson Pt. 1,0t1Wy984aLLrvE7ffmOUnR,25,0.74,0.711,1,-10.306,1,0.473,1.62e-06,0.183,0.846,88.927,312907,4,1994,479.0,0.6555323590814196,-0.040674999999999996,0.2857142857142857,0.30952380952380953,0.40476190476190477
OutKast,Southernplayalisticadillacmuzik,Hootie Hoo,2B7hM098uEDiLJqTsUY4Ba,46,0.782,0.657,1,-7.581,1,0.306,0.0,0.0667,0.19699999999999998,93.43299999999999,238907,4,1994,413.0,0.5786924939467313,0.05735394736842105,0.32894736842105265,0.5263157894736842,0.14473684210526316
GZA,Liquid Swords,I Gotcha Back,3ToCwT51GYA1HTDJxy7ZZX,41,0.6990000000000001,0.91,2,-8.029,1,0.125,0.00106,0.664,0.249,89.074,301000,4,1994,383.0,0.45691906005221933,0.0574,0.3717948717948718,0.2692307692307692,0.358974358974359
Project Pat,Murderers & Robbers,I Get Da Chewin,3rbD4Y4l1pzBddJYg2PQVj,22,0.9390000000000001,0.551,11,-9.397,0,0.17,0.0,0.10400000000000001,0.727,141.296,204600,4,1994,383.0,0.402088772845953,-0.28681999999999996,0.125,0.35,0.525
Bone Thugs-N-Harmony,Creepin on Ah Come Up,Thuggish Ruggish Bone,7qHAjAL7CpadaZLamuBZRm,64,0.6829999999999999,0.74,11,-6.041,0,0.0462,0.0,0.23800000000000002,0.65,129.515,281773,4,1994,446.0,0.5179372197309418,0.003603960396039607,0.09900990099009901,0.8118811881188119,0.0891089108910891
The Coup,Genocide & Juice,Pimps (Free Stylin At The Fortune 500 Club),3vv5c1jAIemvAX058djTVn,32,0.6779999999999999,0.591,4,-11.65,1,0.396,0.0,0.325,0.711,89.986,305067,4,1994,376.0,0.6569148936170213,0.009278048780487807,0.2926829268292683,0.45121951219512196,0.25609756097560976
Method Man,Tical,Tical,0UFvjRP6DXppM5lcVEsNgj,39,0.491,0.6709999999999999,6,-9.514,1,0.271,1.0199999999999999e-05,0.517,0.29100000000000004,169.775,236960,4,1994,345.0,0.5333333333333333,-0.1500952380952381,0.09523809523809523,0.5555555555555556,0.3492063492063492
Various Artists,Featuring...Ice Cube,Natural Born Killaz,2AsUIjkkqwLnv5vkiwkvsT,54,0.738,0.915,9,-7.754,1,0.18899999999999997,9.790000000000001e-05,0.627,0.544,91.05799999999999,289227,4,1994,1661.0,0.7868753762793498,0.0047482233502538105,0.14213197969543148,0.7258883248730964,0.1319796954314721
OutKast,Southernplayalisticadillacmuzik,Southernplayalisticadillacmuzik,2pMAmZdHfQHyqJCXJbfhK3,53,0.691,0.8340000000000001,10,-5.8020000000000005,0,0.225,0.0,0.0559,0.579,172.387,317507,4,1994,500.0,0.58,-0.00844269662921348,0.2247191011235955,0.5393258426966292,0.23595505617977527
Rappin' 4-Tay,Don't Fight The Feelin',Playaz Club,4ZYM6R5nOZywxACY90Bsla,52,0.868,0.37200000000000005,4,-12.704,0,0.177,0.00455,0.076,0.6659999999999999,99.965,266333,4,1994,537.0,0.553072625698324,-0.02271089108910891,0.15841584158415842,0.6534653465346535,0.18811881188118812
Raekwon,Only Built 4 Cuban Linx...,Heaven & Hell (feat. Ghostface Killah),2Ik0sIJPSV8aau7fDS9jJv,42,0.52,0.8490000000000001,3,-5.093999999999999,0,0.345,9.95e-06,0.385,0.563,77.92399999999999,296533,4,1994,484.0,0.5867768595041323,-0.07000535714285715,0.15178571428571427,0.5714285714285714,0.2767857142857143
Thug Life,Thug Life: Volume 1,Str8 Ballin',5AapXlFNNwQBScUm4HzRW6,41,0.701,0.785,10,-7.281000000000001,0,0.29,0.0,0.109,0.8140000000000001,80.57,304200,4,1994,589.0,0.5297113752122241,-0.19523898305084744,0.11016949152542373,0.4576271186440678,0.4322033898305085
RBL Posse,Ruthless By Law,Blue Bird,4uNFNCCK5O3mtUJ6gcW9Gx,45,0.688,0.534,7,-5.9910000000000005,1,0.375,0.0,0.20600000000000002,0.326,178.90200000000002,226067,4,1994,535.0,0.37009345794392523,-0.250775,0.08695652173913043,0.41304347826086957,0.5
Gravediggaz,6 Feet Deep,Defective Trip (Trippin'),6FnwQiWMTRFwOWmZJlXeYX,6,0.7390000000000001,0.511,8,-12.745999999999999,0,0.479,9.27e-05,0.10099999999999999,0.59,89.675,303733,4,1994,306.0,0.6993464052287581,-0.152603125,0.140625,0.40625,0.453125
E.S.G.,Ocean of Funk,Swangin and Bangin - Screwed,5TAg67X2JARNzXz7RGCDzF,20,0.929,0.446,11,-12.685,0,0.40700000000000003,0.0,0.133,0.628,125.17,359200,4,1994,368.0,0.6059782608695652,-0.012164705882352937,0.2647058823529412,0.5,0.23529411764705882
DJ Quik,Safe + Sound,Dollaz + Sense,5xEm63lXBhJKZgjRDMWH3H,55,0.833,0.64,10,-5.6739999999999995,0,0.21899999999999997,0.0,0.102,0.465,99.28399999999999,352907,4,1994,708.0,0.501412429378531,-0.12031627906976743,0.16279069767441862,0.4883720930232558,0.3488372093023256
KMD,Black Bastards Deluxe Edition,Black Bastards!,7d5aWRBlUkQ6McuWOvohZA,23,0.721,0.929,6,-5.504,1,0.287,4.79e-05,0.36700000000000005,0.706,91.852,240613,4,1994,482.0,0.6535269709543569,-0.058281012658227854,0.22784810126582278,0.45569620253164556,0.31645569620253167
Common,Resurrection,Nuthin' To Do,1163itTFxLQc6UCZW5dYuD,28,0.7090000000000001,0.622,10,-9.961,0,0.353,0.0,0.235,0.68,89.71600000000001,319267,4,1994,441.0,0.6689342403628118,-0.03825211267605634,0.16901408450704225,0.5915492957746479,0.23943661971830985
Three 6 Mafia,Underground Vol. I,Talk Ya Ass Off,5hxWm9TVtuNRq54XNdiAZL,29,0.7659999999999999,0.8740000000000001,11,-6.492000000000001,0,0.121,0.00010800000000000001,0.0698,0.335,138.418,304107,4,1994,336.0,0.4523809523809524,-0.3262107692307692,0.046153846153846156,0.3384615384615385,0.6153846153846154
Above The Law,Uncle Sam's Curse,Black Superman,4ptJmZRriw38WVG9mrW5nT,31,0.7070000000000001,0.662,0,-7.523,1,0.262,1.64e-06,0.0743,0.0879,87.572,267094,4,1994,377.0,0.6604774535809018,-0.08385675675675676,0.10810810810810811,0.6351351351351351,0.25675675675675674
The Notorious B.I.G.,Ready to Die (The Remaster),Warning - 2005 Remaster,33rsCCLHklTQav9klbpnAi,60,0.594,0.785,6,-7.598,0,0.461,2.18e-05,0.139,0.426,171.755,220493,4,1994,3129.0,0.48801534036433364,0.09331022727272725,0.5340909090909091,0.06818181818181818,0.3977272727272727
M.O.P.,To The Death,Rugged Neva Smoove,42Gx0qFEur5NfARELxje8z,10,0.639,0.7190000000000001,4,-11.300999999999998,1,0.40399999999999997,1.14e-06,0.0397,0.826,165.676,308787,4,1994,485.0,0.4618556701030928,-0.03773245614035088,0.13157894736842105,0.6929824561403509,0.17543859649122806
Warren G,Regulate… G Funk Era,Regulate,7nYvUtkQMx1v80S2FH2s9J,73,0.8490000000000001,0.521,11,-12.999,0,0.21600000000000003,1.65e-06,0.115,0.763,95.265,248867,4,1994,359.0,0.6434540389972145,0.015385714285714284,0.1746031746031746,0.6507936507936508,0.1746031746031746
Nas,Illmatic,Represent,6DPrhGVJ1WTZvM9fKptnGe,57,0.7020000000000001,0.8320000000000001,1,-4.9639999999999995,1,0.318,2.8e-06,0.18899999999999997,0.619,92.36200000000001,252600,4,1994,456.0,0.6644736842105263,-0.05995581395348836,0.20930232558139536,0.5348837209302325,0.2558139534883721
Nine,Nine Livez,Whutcha Want,6ihPFEI9vZ5hGLUVwl5zD5,23,0.6709999999999999,0.8170000000000001,2,-5.35,1,0.0699,0.0,0.10099999999999999,0.818,97.07700000000001,275040,4,1994,423.0,0.6997635933806147,-0.00504756097560975,0.2804878048780488,0.47560975609756095,0.24390243902439024
Above The Law,Uncle Sam's Curse,Kalifornia,3MtN6qezIa4faNIuWoQBYR,25,0.812,0.8340000000000001,1,-6.164,0,0.35,0.0,0.134,0.7340000000000001,84.55799999999999,275561,4,1994,474.0,0.5991561181434599,-0.06554594594594595,0.25675675675675674,0.40540540540540543,0.33783783783783783
Pete Rock & C.L. Smooth,The Main Ingredient,The Main Ingredient,0wdQnmcpn2mcG6xz5D2YMe,24,0.72,0.732,9,-8.652999999999999,1,0.444,0.0,0.376,0.755,91.78,307133,4,1994,411.0,0.6520681265206812,0.06632588235294117,0.3176470588235294,0.5882352941176471,0.09411764705882353
KMD,Black Bastards Deluxe Edition,It Sounded Like a Roc!,0ppUhShr9HupLcI5ehTmU9,33,0.7829999999999999,0.836,10,-5.784,0,0.23199999999999998,0.0271,0.327,0.8740000000000001,93.734,274747,4,1994,435.0,0.6988505747126437,0.01265647058823529,0.25882352941176473,0.4823529411764706,0.25882352941176473
The Beatnuts,Street Level,Hit Me With That,6R1ZgSAra1YRXf1dM4onYe,23,0.7859999999999999,0.852,6,-4.806,0,0.265,0.0,0.47600000000000003,0.5589999999999999,84.49600000000001,215867,4,1994,308.0,0.7337662337662337,-0.12947999999999998,0.21818181818181817,0.4,0.38181818181818183
Spice 1,Amerikkka's Nightmare,Tell Me What That Mail Like,5coc2DfaOcHJQyO9rRtzct,25,0.7340000000000001,0.573,7,-8.728,0,0.0381,0.0,0.0776,0.529,89.98899999999999,244227,4,1994,407.0,0.5454545454545454,-0.08841818181818181,0.2159090909090909,0.42045454545454547,0.36363636363636365
Method Man,Tical,Bring The Pain,3F3R4uyTMkX9jRCEVVmdz6,61,0.835,0.456,6,-10.195,0,0.266,0.00359,0.16,0.22399999999999998,101.889,189760,4,1994,362.0,0.6657458563535912,-0.12726901408450705,0.11267605633802817,0.5774647887323944,0.30985915492957744
UGK,Super Tight,Return,2kZDhJhOm5gpkuQVReZrRD,28,0.682,0.726,1,-3.74,0,0.124,0.0006580000000000001,0.0474,0.8809999999999999,75.025,133027,4,1994,221.0,0.6515837104072398,-0.2124651162790698,0.09302325581395349,0.46511627906976744,0.4418604651162791
Gravediggaz,6 Feet Deep,Diary of a Madman,6XzPwIkXKpDrQ5e1bRWVFB,6,0.735,0.684,4,-10.498,0,0.451,0.0,0.369,0.58,91.16799999999999,273800,4,1994,486.0,0.7633744855967078,-0.1755064516129032,0.15053763440860216,0.43010752688172044,0.41935483870967744
Digable Planets,Blowout Comb,Blowing Down,0QmceP4sn0nYVZHXBlj3eV,30,0.895,0.379,10,-15.812000000000001,0,0.273,0.632,0.111,0.551,95.5,231178,4,1994,388.0,0.654639175257732,0.06420394736842104,0.3026315789473684,0.5,0.19736842105263158
Fugees,Blunted On Reality,Vocab,1cV7mQJH6YFdN8qJZzGn2V,37,0.7490000000000001,0.375,0,-13.319,1,0.40299999999999997,0.0,0.11,0.892,171.81900000000002,302107,4,1994,482.0,0.7033195020746889,-0.026585227272727274,0.3181818181818182,0.36363636363636365,0.3181818181818182
OutKast,Southernplayalisticadillacmuzik,Ain't No Thang,5TQEggGtsutzhOsYFfCAtE,48,0.6779999999999999,0.66,1,-5.146,0,0.35600000000000004,0.0,0.32,0.294,177.71099999999998,338933,4,1994,635.0,0.5133858267716536,-0.0483093220338983,0.211864406779661,0.559322033898305,0.2288135593220339
Three 6 Mafia,Underground Vol. I,Walk Up To Your House,3R8sCwlK9pbFuvpdzAknyG,39,0.643,0.887,7,-5.093,1,0.287,0.00535,0.335,0.649,138.149,229467,4,1994,384.0,0.4166666666666667,-0.25615974025974025,0.05194805194805195,0.42857142857142855,0.5194805194805194
Redman,Dare Iz A Darkside,A Million And 1 Buddah Spots,5lJ713nMGyqEsBjU8gu481,28,0.8190000000000001,0.63,4,-9.179,0,0.299,0.0846,0.342,0.612,90.64,203467,4,1994,334.0,0.7005988023952096,0.0426406779661017,0.3389830508474576,0.4406779661016949,0.22033898305084745
Gravediggaz,6 Feet Deep,"Nowhere to Run, Nowhere to Hide",1tHlhpC4bQdPzLDBHmINlM,6,0.7070000000000001,0.81,6,-7.517,0,0.298,0.0,0.575,0.625,91.641,210667,4,1994,390.0,0.658974358974359,-0.07663625,0.2875,0.4,0.3125
KMD,Black Bastards Deluxe Edition,Suspended Animation,7reWvKIojKYlLEJVE64eqI,19,0.6940000000000001,0.6679999999999999,7,-8.746,1,0.365,0.565,0.10400000000000001,0.495,90.44200000000001,143560,4,1994,165.0,0.703030303030303,-0.12970333333333334,0.16666666666666666,0.43333333333333335,0.4
Jeru The Damaja,The Sun Rises In The East,You Can't Stop The Prophet,45nvQsjtXL6L570JJ1grBi,42,0.616,0.938,1,-9.426,1,0.218,7.5e-05,0.081,0.5329999999999999,96.227,234733,4,1994,396.0,0.6691919191919192,-0.1194705882352941,0.15294117647058825,0.4588235294117647,0.38823529411764707
Celly Cel,Heat 4 Yo Azz,Heat 4 Yo Azz,6JMiUJOooxpKyPDRxLrX3F,28,0.799,0.573,8,-7.51,0,0.27699999999999997,9.56e-06,0.0769,0.852,100.28299999999999,262600,4,1994,430.0,0.5976744186046512,-0.14609473684210525,0.10526315789473684,0.5131578947368421,0.3815789473684211
Beastie Boys,Ill Communication,B-Boys Makin' With The Freak Freak,6WLLZfhaancZg4cVPuIKFq,32,0.5589999999999999,0.872,3,-8.399,0,0.36700000000000005,0.0234,0.387,0.529,179.82,216800,4,1994,403.0,0.56575682382134,-0.09719054054054055,0.28378378378378377,0.33783783783783783,0.3783783783783784
Casual,Fear Itself,We Got It Like That,1YiSlOAo3EBXAWzYsyDJFM,10,0.731,0.9420000000000001,7,-7.672999999999999,1,0.248,1.93e-06,0.0515,0.616,98.041,191360,4,1994,212.0,0.7830188679245284,-0.050444680851063815,0.19148936170212766,0.5319148936170213,0.2765957446808511
KMD,Black Bastards Deluxe Edition,Plumskinnz (Oh No I Don't Believe It),7JBYFWfJnQXMWQLzy57z8B,22,0.71,0.784,10,-7.027,0,0.132,0.336,0.0902,0.8959999999999999,97.147,101000,4,1994,567.0,0.564373897707231,0.0670787037037037,0.25925925925925924,0.5740740740740741,0.16666666666666666
Warren G,Regulate… G Funk Era,Do You See,2e3YoddL43UkaSqhYGqfKz,49,0.769,0.624,1,-10.559000000000001,0,0.19699999999999998,1.02e-06,0.37799999999999995,0.569,95.23200000000001,239067,4,1994,419.0,0.4916467780429594,-0.06333902439024391,0.12195121951219512,0.5975609756097561,0.2804878048780488
