card_id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_tcg,ban_ocg,ban_goat,staple,views,viewsweek,upvotes,downvotes,formats,treated_as,card_tcg_date,ocg_date,konami_id,has_effect,set_id,set_rarity,set_rarity_code,set_name,num_of_cards,set_tcg_date,set_code
12580477,Raigeki,Spell Card,Destroy all monsters your opponent controls.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/12580477.jpg,https://images.ygoprodeck.com/images/cards_small/12580477.jpg,,Semi-Limited,Banned,Yes,2141637,26,558,10,GOAT|OCG GOAT|Duel Links|Edison|Common Charity|TCG|OCG|Master Duel,,2002-03-08,1999-03-06,4343.0,1,8d1bb889266b35581fb2812b9d5f4013,Super Rare,(SR),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-053
38199696,Red Medicine,Spell Card,Increase your Life Points by 500 points.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/38199696.jpg,https://images.ygoprodeck.com/images/cards_small/38199696.jpg,,,,,210443,0,5,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-02-04,4345.0,1,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-054
76103675,Sparks,Spell Card,Inflict 200 points of damage to your opponent's Life Points.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/76103675.jpg,https://images.ygoprodeck.com/images/cards_small/76103675.jpg,,,,,193676,0,8,4,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-02-04,4349.0,1,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-055
46130346,Hinotama,Spell Card,Inflict 500 damage to your opponent.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/46130346.jpg,https://images.ygoprodeck.com/images/cards_small/46130346.jpg,,,,,291188,0,7,3,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-06,4350.0,1,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-056
66788016,Fissure,Spell Card,"Destroy the 1 face-up monster your opponent controls that has the lowest ATK (your choice, if tied).",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/66788016.jpg,https://images.ygoprodeck.com/images/cards_small/66788016.jpg,,,,,377264,26,14,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-02-04,4835.0,1,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-057
4206964,Trap Hole,Trap Card,When your opponent Normal or Flip Summons 1 monster with 1000 or more ATK: Target that monster; destroy that target.,,,,Normal,,,Hole,,,https://images.ygoprodeck.com/images/cards/4206964.jpg,https://images.ygoprodeck.com/images/cards_small/4206964.jpg,,,,,238089,26,17,7,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-02-04,4836.0,1,8d1bb889266b35581fb2812b9d5f4013,Super Rare,(SR),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-058
24094653,Polymerization,Spell Card,"Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/24094653.jpg,https://images.ygoprodeck.com/images/cards_small/24094653.jpg,,,,,2620765,26,69,16,GOAT|Speed Duel|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,Polymerization,2002-03-08,1999-03-06,4837.0,1,8d1bb889266b35581fb2812b9d5f4013,Super Rare,(SR),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-059
51482758,Remove Trap,Spell Card,Select 1 face-up Trap Card on the field and destroy it.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/51482758.jpg,https://images.ygoprodeck.com/images/cards_small/51482758.jpg,,,,,298263,0,5,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-06,4838.0,1,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-060
83887306,Two-Pronged Attack,Trap Card,Select and destroy 2 of your monsters and 1 of your opponent's monsters.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/83887306.jpg,https://images.ygoprodeck.com/images/cards_small/83887306.jpg,,,,,168325,0,3,5,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-06,4839.0,1,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-061
15025844,Mystical Elf,Normal Monster,"A delicate elf that lacks offense, but has a terrific defense backed by mystical power.",800.0,2000.0,4.0,Spellcaster,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/15025844.jpg,https://images.ygoprodeck.com/images/cards_small/15025844.jpg,,,,,205617,0,19,3,GOAT|OCG GOAT|Speed Duel|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4008.0,0,8d1bb889266b35581fb2812b9d5f4013,Super Rare,(SR),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-062
72842870,Tyhone,Normal Monster,"Capable of firing cannonballs from its mouth for long-range attacks, this creature is particularly effective in mountain battles.",1200.0,1400.0,4.0,Winged Beast,WIND,,,,,https://images.ygoprodeck.com/images/cards/72842870.jpg,https://images.ygoprodeck.com/images/cards_small/72842870.jpg,,,,,227157,0,3,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4019.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-063
32452818,Beaver Warrior,Normal Monster,What this creature lacks in size it makes up for in defense when battling in the prairie.,1200.0,1500.0,4.0,Beast-Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/32452818.jpg,https://images.ygoprodeck.com/images/cards_small/32452818.jpg,,,,,317015,0,13,0,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4033.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-064
82542267,Gravedigger Ghoul,Spell Card,Select up to 2 Monster Card(s) from your opponent's Graveyard. Remove the selected card(s) from play.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/82542267.jpg,https://images.ygoprodeck.com/images/cards_small/82542267.jpg,,,,,178322,26,6,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4845.0,1,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-065
28279543,Curse of Dragon,Normal Monster,A wicked dragon that taps into dark forces to execute a powerful attack.,2000.0,1500.0,5.0,Dragon,DARK,,Gaia The Fierce Knight,,,https://images.ygoprodeck.com/images/cards/28279543.jpg,https://images.ygoprodeck.com/images/cards_small/28279543.jpg,,,,,205359,0,19,2,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4045.0,0,8d1bb889266b35581fb2812b9d5f4013,Super Rare,(SR),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-066
54541900,Karbonala Warrior,Fusion Monster,"""M-Warrior #1"" + ""M-Warrior #2""",1500.0,1200.0,4.0,Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/54541900.jpg,https://images.ygoprodeck.com/images/cards_small/54541900.jpg,,,,,201161,0,2,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4049.0,0,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-067
13039848,Giant Soldier of Stone,Normal Monster,A giant warrior made of stone. A punch from this creature has earth-shaking results.,1300.0,2000.0,3.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/13039848.jpg,https://images.ygoprodeck.com/images/cards_small/13039848.jpg,,,,,341684,0,20,1,GOAT|OCG GOAT|Duel Links|Speed Duel|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4080.0,0,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-068
1784619,Uraby,Normal Monster,"Fast on its feet, this dinosaur rips enemies to shreds with its sharp claws.",1500.0,800.0,4.0,Dinosaur,EARTH,,,,,https://images.ygoprodeck.com/images/cards/1784619.jpg,https://images.ygoprodeck.com/images/cards_small/1784619.jpg,,,,,300631,0,5,2,GOAT|OCG GOAT|Speed Duel|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4086.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-069
74677427,Red-Eyes Black Dragon,Normal Monster,''A ferocious dragon with a deadly attack.'',2400.0,2000.0,7.0,Dragon,DARK,,Red-Eyes,,,https://images.ygoprodeck.com/images/cards/74677427.jpg,https://images.ygoprodeck.com/images/cards_small/74677427.jpg,,,,,1056424,0,8,1,OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,Red-Eyes B. Dragon,2002-03-08,1999-05-27,4088.0,0,8d1bb889266b35581fb2812b9d5f4013,Ultra Rare,(UR),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-070
33066139,Reaper of the Cards,Flip Effect Monster,"FLIP: Select 1 Trap Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Trap Card, it is destroyed. If it is a Spell Card, return it to its original position.",1380.0,1930.0,5.0,Fiend,DARK,,,,,https://images.ygoprodeck.com/images/cards/33066139.jpg,https://images.ygoprodeck.com/images/cards_small/33066139.jpg,,,,,247921,0,15,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4090.0,1,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-071
36304921,Witty Phantom,Normal Monster,"Dressed in a night-black tuxedo, this creature presides over the darkness.",1400.0,1300.0,4.0,Fiend,DARK,,,,,https://images.ygoprodeck.com/images/cards/36304921.jpg,https://images.ygoprodeck.com/images/cards_small/36304921.jpg,,,,,272060,0,8,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4142.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-072
94675535,Larvas,Normal Monster,"A fast-moving, bird-like creature that strangles opposing monsters with its long, thin arms.",800.0,1000.0,3.0,Beast,EARTH,,,,,https://images.ygoprodeck.com/images/cards/94675535.jpg,https://images.ygoprodeck.com/images/cards_small/94675535.jpg,,,,,110906,0,3,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4161.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-073
20060230,Hard Armor,Normal Monster,A living suit of armor that attacks enemies with a bone-jarring tackle.,300.0,1200.0,3.0,Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/20060230.jpg,https://images.ygoprodeck.com/images/cards_small/20060230.jpg,,,,,130022,0,2,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4162.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-074
93553943,Man Eater,Normal Monster,Man-eating plant with poison feelers for attacking enemies.,800.0,600.0,2.0,Plant,EARTH,,,,,https://images.ygoprodeck.com/images/cards/93553943.jpg,https://images.ygoprodeck.com/images/cards_small/93553943.jpg,,,,,103796,0,6,3,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,2000-08-10,4164.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-075
56342351,M-Warrior #1,Normal Monster,"Specializing in combination attacks, this warrior uses magnetism to block an enemy's escape.",1000.0,500.0,3.0,Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/56342351.jpg,https://images.ygoprodeck.com/images/cards_small/56342351.jpg,,,,,138457,0,3,2,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4166.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-076
92731455,M-Warrior #2,Normal Monster,"Specializing in combination attacks, this warrior is equipped with a tough, magnetically coated armor.",500.0,1000.0,3.0,Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/92731455.jpg,https://images.ygoprodeck.com/images/cards_small/92731455.jpg,,,,,130088,0,3,1,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4167.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-077
80770678,Spirit of the Harp,Normal Monster,A spirit that soothes the soul with the music of its heavenly harp.,800.0,2000.0,4.0,Fairy,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/80770678.jpg,https://images.ygoprodeck.com/images/cards_small/80770678.jpg,,,,,211821,0,7,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4176.0,0,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-078
53153481,Armaill,Normal Monster,A strange warrior who manipulates three deadly blades with both hands and his tail.,700.0,1300.0,3.0,Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/53153481.jpg,https://images.ygoprodeck.com/images/cards_small/53153481.jpg,,,,,130357,0,4,5,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4178.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-079
63308047,Terra the Terrible,Normal Monster,"Known as a swamp dweller, this creature is a minion of the dark forces.",1200.0,1300.0,4.0,Fiend,DARK,,,,,https://images.ygoprodeck.com/images/cards/63308047.jpg,https://images.ygoprodeck.com/images/cards_small/63308047.jpg,,,,,222240,0,8,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4200.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-080
98818516,Frenzied Panda,Normal Monster,A savage beast that carries a big bamboo stick for beating down its enemies.,1200.0,1000.0,4.0,Beast,EARTH,,,,,https://images.ygoprodeck.com/images/cards/98818516.jpg,https://images.ygoprodeck.com/images/cards_small/98818516.jpg,,,,,203595,0,5,3,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4207.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-081
56283725,Kumootoko,Normal Monster,"A massive, intelligent spider that traps enemies with webbing.",700.0,1400.0,3.0,Insect,EARTH,,,,,https://images.ygoprodeck.com/images/cards/56283725.jpg,https://images.ygoprodeck.com/images/cards_small/56283725.jpg,,,,,131489,0,2,1,GOAT|OCG GOAT|Speed Duel|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4227.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-082
76211194,Meda Bat,Normal Monster,"An eyeball fiend created by a servant of the wicked, it uses ""Dark Blasts"" to blow away its enemies.",800.0,400.0,2.0,Fiend,DARK,,,,,https://images.ygoprodeck.com/images/cards/76211194.jpg,https://images.ygoprodeck.com/images/cards_small/76211194.jpg,,,,,106777,0,4,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4251.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-083
75376965,Enchanting Mermaid,Normal Monster,A beautiful mermaid that lures voyagers to a watery grave.,1200.0,900.0,3.0,Fish,WATER,,,,,https://images.ygoprodeck.com/images/cards/75376965.jpg,https://images.ygoprodeck.com/images/cards_small/75376965.jpg,,,,,157627,0,7,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4257.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-084
71407486,Fireyarou,Normal Monster,A malevolent creature wrapped in flames that attacks enemies with intense fire.,1300.0,1000.0,4.0,Pyro,FIRE,,,,,https://images.ygoprodeck.com/images/cards/71407486.jpg,https://images.ygoprodeck.com/images/cards_small/71407486.jpg,,,,,226124,0,8,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4297.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-085
70681994,Dragoness the Wicked Knight,Fusion Monster,"""Armaill"" + ""One-Eyed Shield Dragon""",1200.0,900.0,3.0,Warrior,WIND,,,,,https://images.ygoprodeck.com/images/cards/70681994.jpg,https://images.ygoprodeck.com/images/cards_small/70681994.jpg,,,,,174261,0,7,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4300.0,0,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-086
33064647,One-Eyed Shield Dragon,Normal Monster,"This dragon wears a shield not only for its own protection, but also for ramming its enemies.",700.0,1300.0,3.0,Dragon,WIND,,,,,https://images.ygoprodeck.com/images/cards/33064647.jpg,https://images.ygoprodeck.com/images/cards_small/33064647.jpg,,,,,153300,0,8,3,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4302.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-087
37820550,Electro-Whip,Spell Card,Increase the ATK and DEF of a Thunder-Type monster equipped with this card by 300 points.,,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/37820550.jpg,https://images.ygoprodeck.com/images/cards_small/37820550.jpg,,,,,189625,0,4,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4322.0,1,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-093
63102017,Stop Defense,Spell Card,Select 1 Defense Position monster on your opponent's side of the field and change it to Attack Position.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/63102017.jpg,https://images.ygoprodeck.com/images/cards_small/63102017.jpg,,,,,214847,0,8,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4326.0,1,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-095
11868825,Goblin's Secret Remedy,Spell Card,Increase your Life Points by 600 points.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/11868825.jpg,https://images.ygoprodeck.com/images/cards_small/11868825.jpg,,,,,163508,0,8,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4346.0,1,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-099
73134082,Final Flame,Spell Card,Inflict 600 points of damage to your opponent's Life Points.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/73134082.jpg,https://images.ygoprodeck.com/images/cards_small/73134082.jpg,,,,,197649,0,8,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,Final Flame,2002-03-08,1999-03-27,4351.0,1,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-100
72302403,Swords of Revealing Light,Spell Card,"After this card's activation, it remains on the field, but you must destroy it during the End Phase of your opponent's 3rd turn. When this card is activated: If your opponent controls a face-down monster, flip all monsters they control face-up. While this card is face-up on the field, your opponent's monsters cannot declare an attack.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/72302403.jpg,https://images.ygoprodeck.com/images/cards_small/72302403.jpg,,,Limited,,1086750,52,30,7,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-03-27,4354.0,1,8d1bb889266b35581fb2812b9d5f4013,Super Rare,(SR),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-101
9293977,Metal Dragon,Fusion Monster,"""Steel Ogre Grotto #1"" + ""Lesser Dragon""",1850.0,1700.0,6.0,Machine,WIND,,,,,https://images.ygoprodeck.com/images/cards/9293977.jpg,https://images.ygoprodeck.com/images/cards_small/9293977.jpg,,,,,148940,0,13,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4415.0,0,8d1bb889266b35581fb2812b9d5f4013,Rare,(R),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-102
85326399,Spike Seadra,Normal Monster,"Using the spikes sprouting from its body, this creature stabs its opponents and floods them with electricity.",1600.0,1300.0,5.0,Sea Serpent,WATER,,,,,https://images.ygoprodeck.com/images/cards/85326399.jpg,https://images.ygoprodeck.com/images/cards_small/85326399.jpg,,,,,231764,0,2,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4454.0,0,8d1bb889266b35581fb2812b9d5f4013,Common,(C),Legend of Blue Eyes White Dragon,355,2002-03-08,LOB-103
